gene_symbol,gene_id_base,cohort,hpa_liver_ntpm,rna_liver_primary,hpa_log10,ag_log10
PRKCSH,ENSG00000130175,,145.3,0.4138908615967567,2.162564406523019,-0.3830092453571317
CNN1,ENSG00000130176,,10.5,0.0436595405706373,1.0253058652647702,-1.358927246288073
ZSCAN10,ENSG00000130182,,0.0,0.0003440660714487,-1.0,-3.3525524075187403
THEM6,ENSG00000130193,,46.6,0.1755793203692006,1.6693168805661125,-0.7552793573328985
NECTIN2,ENSG00000130202,,114.4,0.1274916840961452,2.0588054866759067,-0.8941776302296425
APOE,ENSG00000130203,top500,6533.9,8.811515908534057,3.8151791301394185,0.9450555583335092
TOMM40,ENSG00000130204,,48.4,0.1964754254422882,1.6857417386022635,-0.7064707757301814
APOC1,ENSG00000130208,top500,18659.9,6.23890114305298,4.270911639410481,0.795115065197851
GADD45G,ENSG00000130222,,333.6,0.299077564467694,2.523356206654793,-0.5240709776298043
LRCH2,ENSG00000130224,,0.2,0.0025682991286877,-0.5228787452803375,-2.5737654856039063
DPP6,ENSG00000130226,,0.0,0.0018916256023746,-1.0,-2.7007922994991365
XPO7,ENSG00000130227,,18.0,0.1260808981091621,1.2576785748691846,-0.8990063857708568
ACE2,ENSG00000130234,middle500,5.4,0.0591411570589553,0.7403626894942439,-1.2273764677164571
FAM98C,ENSG00000130244,,12.2,0.0580914960268645,1.0899051114393978,-1.2351404775228585
SAFB2,ENSG00000130254,,32.0,0.1011470722796205,1.506505032404872,-0.994617526248492
RPL36,ENSG00000130255,top500,816.0,2.7316308836599696,2.911743377855932,0.4364379126162738
ATP8B3,ENSG00000130270,,0.5,0.0048224230284572,-0.2218487496163564,-2.3078210661654985
GDF1,ENSG00000130283,,0.0,0.0004941985514577,-1.0,-3.2260684112578586
NCAN,ENSG00000130287,,0.0,4.41525786175317e-05,-1.0,-3.841177584497774
KIF1A,ENSG00000130294,,0.3,0.0003484992738434,-0.3979400086720376,-3.348238255777213
GTPBP3,ENSG00000130299,,13.6,0.0719208131578975,1.136720567156407,-1.1425419794935563
PLVAP,ENSG00000130300,,7.1,0.4699072405729435,0.8573324964312684,-0.3278954516033169
BST2,ENSG00000130303,,221.2,1.3305930974115423,2.344981413927258,0.1240779041075852
SLC27A1,ENSG00000130304,,7.9,0.0249283480801145,0.9030899869919436,-1.6015678137304044
NSUN5,ENSG00000130305,,13.0,0.1256805923359648,1.1172712956557642,-0.9003863643885555
USHBP1,ENSG00000130307,,1.2,0.0205664669797994,0.1139433523068367,-1.684733761511257
COLGALT1,ENSG00000130309,,13.4,0.048991781664778,1.130333768495006,-1.308991205970195
DDA1,ENSG00000130311,,10.5,0.0253055514940793,1.0253058652647702,-1.5950713731514097
MRPL34,ENSG00000130312,,211.8,1.0265130676160918,2.3261309567107946,0.011406788034466
PGLS,ENSG00000130313,,75.3,0.1862148106778491,1.877371345869774,-0.729752620466077
LSM7,ENSG00000130332,,70.7,0.1369281403979066,1.850033257689769,-0.8631902360220215
TULP4,ENSG00000130338,,2.1,0.2566485244162845,0.3424226808222063,-0.5904920436983833
SNX9,ENSG00000130340,,39.5,0.0513945640385458,1.5976951859255124,-1.288238614311565
RTN4IP1,ENSG00000130347,middle500,5.1,0.0773129436141434,0.7160033436347991,-1.111186418254808
QRSL1,ENSG00000130348,,7.3,0.0527572031592893,0.8692317197309761,-1.2768958204820684
MTRES1,ENSG00000130349,,21.8,0.0247038566645229,1.3404441148401185,-1.6054807870004066
RSPH3,ENSG00000130363,,2.5,0.0349898181039733,0.414973347970818,-1.4548188830426565
MAS1,ENSG00000130368,,0.0,0.0001538258550174,-1.0,-3.5954641422118314
ACSBG2,ENSG00000130377,bottom500,0.0,7.290098268985947e-05,-1.0,-3.76220253838848
MLLT1,ENSG00000130382,,36.3,0.0711734641107789,1.561101383649056,-1.1470721326351343
FUT5,ENSG00000130383,,0.1,0.0053467040404408,-0.6989700043360187,-2.263866222504627
BMP15,ENSG00000130385,bottom500,0.0,4.81249115592061e-06,-1.0,-3.979586956695611
AFDN,ENSG00000130396,,48.4,0.2713325042521209,1.6857417386022635,-0.5663381464622994
ACTN4,ENSG00000130402,,77.5,0.1591289897177475,1.8898617212581883,-0.7979778604156467
STK33,ENSG00000130413,,0.4,0.0108164688214593,-0.3010299956639812,-1.96191782127984
NDUFA10,ENSG00000130414,,105.8,0.1718072122924876,2.024895960107485,-0.7647059022942039
EPO,ENSG00000130427,,34.4,0.1791880038999611,1.5378190950732742,-0.7464487679634262
ARPC1B,ENSG00000130429,,75.1,0.0701827510668716,1.876217840591642,-1.15315124732219
CACNG6,ENSG00000130433,bottom500,0.0,0.0010164136263997,-1.0,-2.9521748713646296
ZSWIM6,ENSG00000130449,,7.3,0.0171647312385429,0.8692317197309761,-1.7628401779589675
FCHO1,ENSG00000130475,,1.5,0.0131427620003831,0.2041199826559248,-1.878021426042352
UNC13A,ENSG00000130477,,0.0,2.069347490238649e-05,-1.0,-3.91831620869709
MAP1S,ENSG00000130479,,12.0,0.2133253752703588,1.08278537031645,-0.6707539462764297
KLHDC7B,ENSG00000130487,,0.4,0.0084383622026638,-0.3010299956639812,-2.0686254260978094
PXDN,ENSG00000130508,,10.9,0.0218244459953971,1.0413926851582251,-1.659071371926885
SSBP4,ENSG00000130511,,31.6,0.1767880570776292,1.5010592622177514,-0.7523014882908186
GDF15,ENSG00000130513,,88.3,0.4493009863938231,1.9464522650130731,-0.3473659786794083
PGPEP1,ENSG00000130517,,46.7,0.2057884879026037,1.670245853074124,-0.6863679359470355
IQCN,ENSG00000130518,,0.7,0.0111103758636756,-0.0969100130080564,-1.9503798260505456
LSM4,ENSG00000130520,,119.5,0.075514541350575,2.077731179652392,-1.1213946777654884
JUND,ENSG00000130522,,201.6,0.8301066728861244,2.3047058982127653,-0.0808137802492656
HRC,ENSG00000130528,,1.8,0.0306591180516393,0.278753600952829,-1.5120261211071968
TRPM4,ENSG00000130529,,14.8,0.0928202695045274,1.173186268412274,-1.0318895392489076
OR11H1,ENSG00000130538,,0.0,8.764970392152627e-07,-1.0,-3.996210007154174
SULT4A1,ENSG00000130540,,0.0,0.0003268268002986,-1.0,-3.369748319199825
ZNF557,ENSG00000130544,,1.3,0.014045805132435,0.146128035678238,-1.849372328898213
CRB3,ENSG00000130545,,31.1,0.0978540734411289,1.4941545940184429,-1.0089774990646456
OLFM1,ENSG00000130558,,4.5,0.004293749046993,0.6627578316815741,-2.357164751834844
CAMSAP1,ENSG00000130559,,3.9,0.0956995471645313,0.6020599913279624,-1.018636543785861
UBAC1,ENSG00000130560,,23.9,0.0955517074888023,1.380211241711606,-1.019307272930507
SAG,ENSG00000130561,,0.0,7.011264511594182e-06,-1.0,-3.97057050401821
ZBTB46,ENSG00000130584,,2.7,0.0394185570332543,0.4471580313422192,-1.4031989214714575
HELZ2,ENSG00000130589,,7.3,0.1603624632604259,0.8692317197309761,-0.7946265452246412
SAMD10,ENSG00000130590,,5.5,0.0195419473380286,0.7481880270062004,-1.7068154576775914
LSP1,ENSG00000130592,,12.7,0.0196856463401404,1.1072099696478683,-1.703649758015012
TNNT3,ENSG00000130595,,1.2,0.0017086937359389,0.1139433523068367,-2.7426349655073614
TNNI2,ENSG00000130598,,1.5,0.0327358794472549,0.2041199826559248,-1.483651347459983
COL5A1,ENSG00000130635,,5.6,0.0357937592658302,0.7558748556724914,-1.4449810542633628
ATXN10,ENSG00000130638,,60.5,0.1088348718715898,1.7824726241662865,-0.9628330730714346
TUBGCP2,ENSG00000130640,,19.7,0.0787111533907992,1.2966651902615312,-1.1034123166054943
CALY,ENSG00000130643,,0.2,0.0001269790920362,-0.5228787452803375,-3.64401414558882
CYP2E1,ENSG00000130649,,9697.0,2.633903137934185,3.98664187423491,0.4206162880087147
PNPLA7,ENSG00000130653,,13.4,0.890628310021531,1.130333768495006,-0.0502547442816352
PAK4,ENSG00000130669,,25.1,0.1452297958187149,1.4014005407815442,-0.8376453366100879
MNX1,ENSG00000130675,,0.0,0.0008965722479731,-1.0,-3.001491211003974
ZNF337,ENSG00000130684,,10.2,0.0468329835869635,1.0128372247051722,-1.328521836280425
CEP85,ENSG00000130695,,4.5,0.0667175849775349,0.6627578316815741,-1.1751092253438655
TAF4,ENSG00000130699,,7.0,0.048649491364386,0.8512583487190752,-1.3120299112227334
GATA5,ENSG00000130700,,0.7,0.0060633368298456,-0.0969100130080564,-2.2101840971815463
RBBP8NL,ENSG00000130701,,0.0,0.0001550588136771,-1.0,-3.5933596646237
LAMA5,ENSG00000130702,,12.8,0.0663844585359111,1.110589710299249,-1.1772798638837514
OSBPL2,ENSG00000130703,,16.3,0.076155259551023,1.214843848047698,-1.117730196371853
ADRM1,ENSG00000130706,,121.1,0.3725971435344508,2.0835026198302673,-0.4286439357999025
ASS1,ENSG00000130707,top500,1907.1,0.5768981923423766,3.2803962380601424,-0.238825547428256
PRDM12,ENSG00000130711,,0.1,1.9372827256707984e-06,-0.6989700043360187,-3.991666947292096
EXOSC2,ENSG00000130713,,7.3,0.0330846873669318,0.8692317197309761,-1.4790622694926614
POMT1,ENSG00000130714,,11.3,0.0793783293856508,1.0569048513364727,-1.0997512702262702
UCK1,ENSG00000130717,,52.2,0.1217184241035228,1.7185016888672742,-0.9142870230218488
FIBCD1,ENSG00000130720,,0.0,0.0003714341253456,-1.0,-3.3265789837275292
METTL26,ENSG00000130731,,73.3,0.8410137462394195,1.8656960599160703,-0.0751452693343621
YIPF2,ENSG00000130733,,52.4,0.4731797432289673,1.7201593034059568,-0.3248820833032845
ATG4D,ENSG00000130734,,13.0,0.2397422574415193,1.1172712956557642,-0.6200742968132523
EIF2S3,ENSG00000130741,,69.6,0.1587919652352447,1.8432327780980091,-0.798898063410755
TMEM160,ENSG00000130748,,26.2,0.0977734121586852,1.4199557484897578,-1.0093352706179326
ZC3H4,ENSG00000130749,,9.9,0.058131818650991,1.0,-1.2348396461317808
NPAS1,ENSG00000130751,,0.6,0.0004407663568997,-0.1549019599857432,-3.2669903353121823
GMFG,ENSG00000130755,,61.4,0.0705409414528072,1.7888751157754168,-1.150943521420372
MAP3K10,ENSG00000130758,,4.0,0.0310675460643311,0.6127838567197355,-1.5062973899808856
ARHGEF16,ENSG00000130762,,6.6,0.0539995395053697,0.8260748027008263,-1.2668064315871097
LRRC47,ENSG00000130764,,22.8,0.1431519450929756,1.359835482339888,-0.8438994724152946
SESN2,ENSG00000130766,,23.4,0.0846410640987684,1.3710678622717365,-1.0719060868381942
SMPDL3B,ENSG00000130768,,0.4,0.0048208759021251,-0.3010299956639812,-2.3079575871508125
ATP5IF1,ENSG00000130770,,323.3,2.2825009801026535,2.509740015570382,0.3584299994073425
MED18,ENSG00000130772,,14.7,0.0420606130289335,1.1702617153949573,-1.3750930829675334
THEMIS2,ENSG00000130775,,17.8,0.0527654341297488,1.252853030979893,-1.2768281970260111
CLIP1,ENSG00000130779,,43.2,0.1837086045701315,1.6364878963533656,-0.7356341619931156
CCDC62,ENSG00000130783,,0.1,0.003292672963656,-0.6989700043360187,-2.469458002106974
HIP1R,ENSG00000130787,,24.9,0.23255581241205,1.3979400086720375,-0.6332860930686142
ZNF317,ENSG00000130803,,20.9,0.050719229626594,1.3222192947339193,-1.2939719227460016
PPAN,ENSG00000130810,,24.2,0.1946821177014706,1.385606273598312,-0.7104509167595486
EIF3G,ENSG00000130811,,130.0,1.25857174329973,2.1142772965615864,0.0999124825609874
ANGPTL6,ENSG00000130812,,29.3,0.0257155863489199,1.4683473304121573,-1.5881180063824587
SHFL,ENSG00000130813,,100.5,0.6013277259298456,2.002597980719909,-0.2208165547177391
DNMT1,ENSG00000130816,,3.4,0.0783090182720648,0.5440680443502757,-1.1056339837371063
ZNF426,ENSG00000130818,,2.0,0.0315244254058454,0.3222192947339193,-1.4999773565777912
SLC6A8,ENSG00000130821,,4.2,0.4673379928899051,0.6334684555795865,-0.3302759914905114
PNCK,ENSG00000130822,,0.2,0.0086800882545156,-0.5228787452803375,-2.05650111868883
DKC1,ENSG00000130826,,18.9,0.119997837616083,1.2787536009528289,-0.9204648120796692
PLXNA3,ENSG00000130827,,2.7,0.0132299014672707,0.4471580313422192,-1.8751730608171069
DUSP9,ENSG00000130829,,1.0,0.1524185786731519,0.041392685158225,-0.8166772505874786
MPP1,ENSG00000130830,,35.0,0.1686718754215506,1.545307116465824,-0.7726999236279298
ZNF331,ENSG00000130844,,11.5,0.0336768884395824,1.0644579892269184,-1.4713803605601743
ZNF236,ENSG00000130856,,1.8,0.0435921151638229,0.278753600952829,-1.3595969303020785
SLC7A10,ENSG00000130876,,0.0,0.0046181846939205,-1.0,-2.326225062606729
LRP3,ENSG00000130881,,35.6,0.0085421018913856,1.5526682161121932,-2.0633806176121925
MTRFR,ENSG00000130921,,17.2,0.068938580987891,1.2380461031287957,-1.160908143646584
NOL11,ENSG00000130935,,17.7,0.1931215086192237,1.250420002308894,-0.713944531364014
UBE4B,ENSG00000130939,,11.2,0.1131245546933913,1.0530784434834195,-0.9460593787004984
CASZ1,ENSG00000130940,,2.6,0.007856002899147,0.4313637641589873,-2.099305067291781
PKDREJ,ENSG00000130943,,0.0,0.0013381585889703,-1.0,-2.8421932206867315
HSD17B3,ENSG00000130948,,10.9,0.0046887547137746,1.0413926851582251,-2.3197774075141564
NUTM2F,ENSG00000130950,,0.1,0.0001326757828851,-0.6989700043360187,-3.633248816140335
HABP4,ENSG00000130956,,7.2,0.0390050122025581,0.8633228601204559,-1.407767574256163
FBP2,ENSG00000130957,,0.2,0.0005485740846632,-0.5228787452803375,-3.188040408596478
SLC35D2,ENSG00000130958,,52.8,0.0589219710632809,1.7234556720351857,-1.2289862911489595
PRRG1,ENSG00000130962,,7.4,0.0082191993118234,0.8750612633917001,-2.0799184707273386
UBA1,ENSG00000130985,,108.5,0.2854285665644135,2.035829825252828,-0.5443504349464758
RGN,ENSG00000130988,top500,358.7,0.4410793632107517,2.5548524343720547,-0.3553848104959154
POLN,ENSG00000130997,,0.3,0.1666770821376253,-0.3979400086720376,-0.7778636286682644
PPIL4,ENSG00000131013,,21.4,0.0643428995402109,1.3324384599156054,-1.1908249271916185
ULBP2,ENSG00000131015,,0.5,0.0004351146166611,-0.2218487496163564,-3.271553186105615
AKAP12,ENSG00000131016,,28.6,0.0227126664462892,1.4578818967339924,-1.641823949478739
SYNE1,ENSG00000131018,,21.7,0.0583968318860391,1.3384564936046048,-1.2328676541172885
ULBP3,ENSG00000131019,,0.9,0.0014729171041326,0.0,-2.803294164958681
LATS1,ENSG00000131023,,7.3,0.064173421314346,0.8692317197309761,-1.1919685817078658
EPS8L1,ENSG00000131037,,0.7,0.0106037022617472,-0.0969100130080564,-1.970465979908711
LILRB2,ENSG00000131042,,3.6,0.1151859172133617,0.568201724066995,-0.9382237408411832
AAR2,ENSG00000131043,,22.0,0.0163640640014947,1.3443922736851108,-1.7834629543259355
TTLL9,ENSG00000131044,,0.0,0.0020554734090263,-1.0,-2.666457330446084
BPIFA2,ENSG00000131050,bottom500,0.0,0.0016668296243651,-1.0,-2.752805327553542
RBM39,ENSG00000131051,,26.0,1.158339513090067,1.416640507338281,0.0638733624099743
COX4I2,ENSG00000131055,,1.1,0.0008909444768326,0.0791812460476248,-3.0039506785931813
BPIFA3,ENSG00000131059,bottom500,0.0,7.0561135395222926e-06,-1.0,-3.9703885268686774
ZNF341,ENSG00000131061,,1.1,0.0023132172174733,0.0791812460476248,-2.6174035848031005
GGT7,ENSG00000131067,,16.0,0.0267681796322522,1.2068258760318498,-1.570761756806458
DEFB118,ENSG00000131068,,0.0,9.381523860026764e-06,-1.0,-3.961056030500685
ACSS2,ENSG00000131069,,43.8,0.0784785245003391,1.6424645202421213,-1.1046961303648468
EDA2R,ENSG00000131080,,0.8,0.0023697681650848,-0.0457574905606751,-2.607343811659291
ARHGEF9,ENSG00000131089,middle500,5.3,0.0491173956470271,0.7323937598229685,-1.3078813708455206
C1QL1,ENSG00000131094,,0.6,0.0010528748002737,-0.1549019599857432,-2.938217853592193
GFAP,ENSG00000131095,,1.4,0.0032605441818618,0.1760912590556812,-2.4735903904543504
PYY,ENSG00000131096,,0.2,0.2075054887274071,-0.5228787452803375,-0.6827611686823729
HIGD1B,ENSG00000131097,,0.6,0.0072325568136886,-0.1549019599857432,-2.134744563359225
ATP6V1E1,ENSG00000131100,,80.0,0.1799738184247629,1.9036325160842376,-0.744549426215518
ZNF227,ENSG00000131115,,6.9,0.0208049282663754,0.8450980400142568,-1.679751318358521
ZNF428,ENSG00000131116,,41.3,0.038794854417658,1.6170003411208989,-1.4101078497239097
TEX101,ENSG00000131126,,0.5,4.734632615839543e-05,-0.2218487496163564,-3.8316606881074193
ZNF141,ENSG00000131127,,4.8,0.0222251123077481,0.6901960800285136,-1.6512063476908116
CCL25,ENSG00000131142,,0.2,0.0081315106211588,-0.5228787452803375,-2.0845204571047047
COX4I1,ENSG00000131143,top500,543.1,0.7326860824450266,2.7349597612724454,-0.1350227876681604
EMC8,ENSG00000131148,,12.3,0.480654313343626,1.0934216851622351,-0.3180768105675234
GSE1,ENSG00000131149,,13.3,0.1916496100787628,1.1271047983648077,-0.7172655105123003
ENSG00000131152,ENSG00000131152,,1.7,0.2504237034435442,0.255272505103306,-0.6011511768317908
GINS2,ENSG00000131153,,2.8,0.041617558787542,0.4623979978989561,-1.3796811133835556
CHMP1A,ENSG00000131165,,41.5,0.0486711283788814,1.6190933306267428,-1.3118371963655238
SH3BGRL,ENSG00000131171,,58.5,0.0771920627967402,1.7678976160180906,-1.1118651019492525
COX7B,ENSG00000131174,,270.7,0.5533943161446582,2.4326486600131068,-0.2568868345498207
SLC34A1,ENSG00000131183,,1.8,0.0052368582700338,0.278753600952829,-2.2727143305221675
F12,ENSG00000131187,top500,593.2,0.6420197360336131,2.773274348337454,-0.1923839815104333
PRR7,ENSG00000131188,,2.2,0.0062945754013786,0.3617278360175929,-2.194188287301082
NFATC1,ENSG00000131196,,2.6,0.0030937894212323,0.4313637641589873,-2.495693721951976
IDO1,ENSG00000131203,,2.3,0.0032295692188485,0.380211241711606,-2.4776119520729925
GJA9,ENSG00000131233,,0.0,0.0032976032803081,-1.0,-2.4688273327158057
CAP1,ENSG00000131236,,116.2,0.0519609246410738,2.0655797147284485,-1.2834881227625108
PPT1,ENSG00000131238,,50.5,0.1742332767747019,1.7041505168397992,-0.758619706749743
RAB11FIP4,ENSG00000131242,,2.7,0.0172681118697852,0.4471580313422192,-1.760247392209444
RLIM,ENSG00000131263,,7.8,0.0467889682202965,0.8976270912904414,-1.328929323694545
CDX4,ENSG00000131264,bottom500,0.0,9.619563233408692e-05,-1.0,-3.7073106650208936
ABCB7,ENSG00000131269,,14.1,0.0350480716044333,1.1522883443830565,-1.4540984975154962
TRAF3,ENSG00000131323,,4.5,0.0255423595654431,0.6627578316815741,-1.5910420142896284
HAUS8,ENSG00000131351,,4.3,0.0130758445964752,0.6434526764861874,-1.88022153612817
ADGRE3,ENSG00000131355,,0.6,0.0010270720097066,-0.1549019599857432,-2.9480483355784237
MRPS25,ENSG00000131368,,44.4,0.2057131018898037,1.6483600109809315,-0.686526981870342
SH3BP5,ENSG00000131370,,16.2,0.0284203315553014,1.212187604403958,-1.5448454300193002
HACL1,ENSG00000131373,,48.3,0.1398929621840834,1.6848453616444126,-0.85389379690351
TBC1D5,ENSG00000131374,,14.6,0.0570924719264087,1.167317334748176,-1.2426611323255303
CAPN7,ENSG00000131375,,17.9,0.0804316256302905,1.255272505103306,-1.0940335340487752
RFTN1,ENSG00000131378,,23.2,0.0197106518508081,1.3673559210260189,-1.7031012341761709
C3ORF20,ENSG00000131379,,0.1,0.0224092765260833,-0.6989700043360187,-1.6476384634969992
RBSN,ENSG00000131381,,7.9,0.0162942361820305,0.9030899869919436,-1.7853088125814889
GALNT15,ENSG00000131386,,3.5,0.0430940951216889,0.5563025007672873,-1.3645756196514465
SLC6A6,ENSG00000131389,,1.6,0.0460619098155148,0.2304489213782739,-1.335716231802459
KCNC3,ENSG00000131398,,3.6,0.0622729823200601,0.568201724066995,-1.2050034899687465
NAPSA,ENSG00000131400,,1.2,0.003939005265005,0.1139433523068367,-2.3937255807094053
NR1H2,ENSG00000131408,,64.0,0.5186151965247148,1.8068580295188177,-0.2850710285243409
LRRC4B,ENSG00000131409,,1.3,0.0002941634240781,0.146128035678238,-3.4043236780221533
PDLIM4,ENSG00000131435,,1.2,0.0040122527713866,0.1139433523068367,-2.385920198038941
KIF3A,ENSG00000131437,,1.3,0.0150790403587047,0.146128035678238,-1.8187556843096548
MGAT1,ENSG00000131446,,128.4,0.1005195062140429,2.108903127667314,-0.9973178182867825
GFPT2,ENSG00000131459,,1.9,0.0028177369368887,0.3010299956639812,-2.5349538666604294
TUBG1,ENSG00000131462,,22.9,0.1590062388641266,1.3617278360175928,-0.798312790490814
PSME3,ENSG00000131467,,31.8,0.206732347268851,1.5037906830571812,-0.6843815393605832
RPL27,ENSG00000131469,top500,1208.5,3.2243128036604536,3.0822825899124378,0.5084506370025782
PSMC3IP,ENSG00000131470,,0.8,0.1014371743393293,-0.0457574905606751,-0.993374926670159
AOC3,ENSG00000131471,,18.4,0.253471235310069,1.2671717284030135,-0.5959000136240555
ACLY,ENSG00000131473,,26.5,0.0568802077616491,1.424881636631067,-1.2442759715659475
VPS25,ENSG00000131475,,66.9,0.2268156137297731,1.8260748027008264,-0.6441356199221014
RAMP2,ENSG00000131477,,15.6,0.3257792465358359,1.1958996524092338,-0.4869432964908506
AOC2,ENSG00000131480,,3.3,0.2781938794234648,0.5314789170422551,-0.5554963450919201
G6PC1,ENSG00000131482,,253.6,2.0917119763491754,2.404320467221731,0.3205226451551646
NDUFA2,ENSG00000131495,,181.7,0.8667198661571626,2.2595938788859486,-0.0620711438871018
ANKHD1,ENSG00000131503,,51.5,0.2569089338281478,1.7126497016272113,-0.5900517799962086
DIAPH1,ENSG00000131504,,135.8,0.2094473751010591,2.1332194567324945,-0.6787177749936565
NDFIP1,ENSG00000131507,,112.4,0.120736318418472,2.0511525224473814,-0.9178025150678992
UBE2D2,ENSG00000131508,,29.2,0.148961991416825,1.4668676203541096,-0.8266330810424305
EXOC4,ENSG00000131558,,16.6,0.0335634115771049,1.2227164711475833,-1.4728418730889006
ACAP3,ENSG00000131584,,21.5,0.0574436034201225,1.334453751150931,-1.2400029457742436
C1ORF159,ENSG00000131591,,6.9,0.0322607151321656,0.8450980400142568,-1.4899818895776382
